"movie7653.name"	"total.boxoffice.earnings"	"dvd.earnings.in.us.639c"	"total.movie.budget"	"rating.GPGPG13RNC17"	"genreX8423"	"TIME"	"year.of.release"	"sequel"
"4044"	"Gone Fishin'"	19736932	NA	0	"PG"	"Comedy"	NA	1997	"0"
"4045"	"The Cowboy Way"	19731505	NA	0	"PG-13"	"Comedy"	NA	3586	"0"
"4046"	"Lady Sings the Blues"	19726490	NA	0	NA	NA	NA	1972	"0"
"4047"	"Fire in the Sky"	19724334	NA	0	"PG-13"	"Drama"	NA	1993	"0"
"4048"	"Amelia"	19722990	6970926	4e+07	"PG"	"Drama"	NA	2009	"0"
"4049"	"Summer Catch"	19693891	NA	1.7e+07	"13"	"Comedy"	NA	2001	"0"
"4050"	"Youth in Revolt"	19685588	5941619	1.8e+07	"R"	"Comedy"	NA	2010	"0"
"4051"	"Prêt-à-Porter"	19683073	NA	0	"R"	"Comedy"	NA	1994	"0"
"4052"	"Don't Be a Menace to South Central While Drinking Your Juice in the Hood"	19674813	NA	0	"R"	"Comedy"	NA	1996	"0"
"4053"	"Shackleton's Antarctic Adventure"	19667161	NA	0	"Not Rated"	"Documentary"	NA	2001	"0"
"4054"	"Tucker: The Man and His Dream"	19652638	NA	0	NA	"Drama"	NA	1988	"0"
"4055"	"Neuilly Sa Mère"	19637575	NA	0	NA	NA	NA	2009	"0"
"4056"	"Kuffs"	19618135	NA	0	"13"	"Action"	NA	1992	"0"
"4057"	"Go-ji-jeon"	19603449	NA	0	NA	"Action"	"133"	2011	"0"
"4058"	"Nighthawks"	19600000	NA	5e+06	NA	"Action"	NA	1981	"0"
"4059"	"The Serpent and the Rainbow"	19595000	NA	0	NA	"Horror"	NA	1988	"0"
"4060"	"8 Seconds"	19582455	NA	0	"PG13"	"Drama"	NA	1994	"0"
"4061"	"Heavy Metal"	19571091	NA	9300000	NA	"Adventure"	NA	1981	"0"
"4062"	"Vampire in Brooklyn"	19556475	NA	1.4e+07	"R"	"Horror"	NA	1995	"0"
"4063"	"Jetsons: The Movie"	19543985	NA	0	"g"	"Comedy"	NA	1990	"no"
"4064"	"The Professionals"	19537346	NA	0	"PG13"	NA	NA	1966	"0"
"4065"	"View from the Top"	19526014	NA	0	"PG13"	"Comedy"	NA	2003	"0"
"4066"	"Police Academy 5: Assignment: Miami Beach"	19510000	NA	0	NA	"Comedy"	"-8"	1988	"1"
"4067"	"Dolce Vita, La"	19500000	NA	0	NA	NA	NA	1961	"0"
"4068"	"This is the Army"	19500000	NA	0	NA	NA	NA	1943	"0"
"4069"	"It Takes Two"	19474589	NA	0	"PG"	"Comedy"	NA	1995	"0"
"4070"	"Blackhat"	19472469	1384420	7e+07	"R"	"Thriller/Suspense"	"133"	2014	"0"
"4071"	"The Babe"	19464550	NA	0	"PG"	"Drama"	NA	1992	"0"
"4072"	"Corrina, Corrina"	19452694	NA	0	"PG"	"Comedy"	NA	1994	"0"
"4073"	"Un gallo con muchos huevos"	19448493	NA	0	"PG13"	"Adventure"	"99"	2015	"0"
"4074"	"Andarushia: Megami No Houfuku"	19446029	NA	0	NA	NA	"0"	2011	"0"
"4075"	"The Fly II"	19441528	NA	0	NA	"Horror"	NA	3359	"1"
"4076"	"House Party 2"	19438638	NA	5e+06	"R"	"Comedy"	NA	1991	"1"
"4077"	"Stella"	19431069	NA	0	"PG13"	"Drama"	NA	1990	"0"
"4078"	"Guan lan"	19428291	NA	0	NA	"Comedy"	NA	2008	"0"
"4079"	"Doug's 1st Movie"	19421271	NA	9.05e+23	"G"	"Adventure"	NA	1999	"0"
"4080"	"Get Carter"	19417182	NA	4e+07	"R"	"Drama"	NA	2000	"0"
"4081"	"An Innocent Man"	19397847	NA	0	"R"	"Drama"	NA	3127	"0"
"4082"	"The Human Stain"	19379387	NA	0	"R"	"Drama"	NA	2003	"0"
"4083"	"Dad"	19345975	NA	0	"PG"	"Comedy"	"118"	1989	"0"
"4084"	"Tuck Everlasting"	19344615	NA	1.5e+07	"PG"	"Drama"	NA	2002	"0"
"4085"	"Deep Blue"	19332261	NA	0	"g"	"Documentary"	NA	2005	"0"
"4086"	"71: Into the Fire"	19321681	NA	0	NA	"Drama"	"0"	2010	"0"
"4087"	"Joe"	19319254	NA	0	NA	NA	NA	1970	"0"
"4088"	"Rock Star"	19317765	NA	3.8e+07	"R"	"Drama"	NA	2001	"0"
"4089"	"Le renard et l'enfant"	19317689	NA	0	NA	"Drama"	NA	2008	"0"
"4090"	"Only You"	19315506	NA	0	"PG"	"Romantic Comedy"	"108"	1994	"0"
"4091"	"Little Giants"	19299064	NA	0	"PG"	"Comedy"	NA	1994	"0"
"4092"	"Posse"	19290000	NA	0	"R"	"Western"	NA	1993	"0"
"4093"	"Summer of Sam"	19288130	NA	2.2e+07	"R"	"Drama"	"142"	1999	"0"
"4094"	"The Dead Zone"	19287938	NA	1e+07	NA	"Horror"	NA	1983	"0"
"4095"	"2046"	19287484	NA	1.2e+07	"R"	"Drama"	NA	2005	"0"
"4096"	"Bandidas"	19282590	8211520	3.5e+07	"PG13"	"Western"	NA	2006	"0"
"4097"	"The Perfect Man"	19247775	NA	1e+07	"PG"	"Romantic Comedy"	NA	2005	"0"
"4098"	"Half Past Dead"	19233280	NA	2.5e+07	"13"	"Action"	NA	2002	"0"
"4099"	"Kwik"	19225149	NA	0	NA	NA	"0"	2011	"0"
"4100"	"The Principal"	19214194	NA	0	NA	"Action"	NA	1987	"0"
"4101"	"Deathtrap"	19201885	NA	0	NA	"Comedy"	NA	1982	"0"
"4102"	"House Party 3"	19194572	NA	0	"R"	"Comedy"	NA	1994	"1"
"4103"	"Martin Lawrence Live: RunTelDat"	19184820	NA	3e+06	"R"	"Concert/Performance"	NA	2002	"0"
"4104"	"Auf der anderen Seite"	19184629	NA	0	"Not Rated"	"Drama"	NA	2008	"0"
"4105"	"The Visitor"	19174817	NA	4e+06	"13"	"Comedy"	NA	2008	"0"
"4106"	"Friday the 13th Part VII: The New Blood"	19170001	NA	2800000	"R"	"Horror"	NA	1988	"1"
"4107"	"Ladies in Lavender"	19168295	NA	0	"PG-13"	"Drama"	NA	2005	"0"
"4108"	"The Fox"	19146711	NA	0	NA	NA	NA	1968	"0"
"4109"	"Detective Conan: Jolly Roger in Deep Azure"	19139455	NA	0	NA	NA	NA	2007	"1"
"4110"	"Vanity Fair"	19123851	NA	2.3e+07	"13"	"Drama"	NA	2004	"0"
"4111"	"Capitalism: A Love Story"	19121531	4349439	2e+07	"R"	"Documentary"	NA	2009	"0"
"4112"	"Mother"	19119165	NA	0	"PG13"	"Comedy"	NA	1996	"0"
"4113"	"That's Entertainment"	19100000	NA	0	NA	NA	NA	1974	"0"
"4114"	"Rushmore"	19071269	NA	1e+07	"R"	"Black Comedy"	NA	1998	"0"
"4115"	"Blaze"	19049727	NA	0	"R"	"Drama"	NA	1989	"0"
"4116"	"North Dallas Forty"	19010710	NA	0	NA	NA	NA	1979	"0"
"4117"	"Johnny Mnemonic"	19006201	NA	0	"R"	"Action"	NA	1995	"0"
"4118"	"The Octagon"	1.9e+07	NA	0	NA	"Action"	NA	1980	"0"
"4119"	"The Seduction of Joe Tynan"	1.9e+07	NA	0	NA	"Drama"	NA	1979	"0"
"4120"	"The Boys from Brazil"	1.9e+07	NA	1.2e+07	NA	"Thriller/Suspense"	NA	1978	"0"
"4121"	"The Jolson Story"	1.9e+07	NA	0	NA	NA	NA	1946	"0"
"4122"	"Sniper"	18994653	NA	0	"R"	"Drama"	"98"	1993	"0"
"4123"	"The World's Fastest Indian"	18991288	7288197	2.5e+07	"PG-13"	"Drama"	NA	2005	"0"
"4124"	"En kongelig affære"	18983277	NA	0	"R"	"Drama"	"137"	2012	"0"
"4125"	"Bed of Roses"	18972237	NA	0	"PG"	"Drama"	NA	1996	"0"
"4126"	"The Replacement Killers"	18967571	NA	3e+07	"R"	"Action"	NA	1998	"0"
"4127"	"Akeelah and the Bee"	18959424	25846100	8e+06	"PG"	"Drama"	NA	2006	"0"
"4128"	"A Mighty Heart"	18935657	5524956	1.5e+07	"R"	"Drama"	"-96"	2007	"0"
"4129"	"To the Arctic 3D"	18910293	NA	0	"General"	"Documentary"	"40"	2012	"0"
"4130"	"Dead Man Down"	18903193	4867814	3e+07	"R"	"Thriller/Suspense"	"118"	2012	"0"
"4131"	"The Eyes of Laura Mars"	18900000	NA	0	NA	NA	NA	1978	"0"
"4132"	"Untamed Heart"	18899204	NA	0	"13"	"Drama"	NA	1993	"0"
"4133"	"The Odd Couple II"	18878566	NA	0	"PG13"	"Comedy"	NA	1998	"1"
"4134"	"The Seventh Sign"	18875011	NA	0	NA	"Thriller/Suspense"	NA	1988	"0"
"4135"	"Mine Vaganti"	18872126	NA	9100000	"Not Rated"	"Romantic Comedy"	"110"	2010	"0"
"4136"	"Alfie"	18871300	NA	0	"PG"	"Comedy"	NA	1966	"0"
"4137"	"Whip It"	18856151	8056496	1.5e+07	"PG-13"	"Comedy"	NA	2009	"0"
"4138"	"Kazaam"	18843825	NA	0	"PG"	"Comedy"	NA	1996	"0"
"4139"	"Paternity"	18838000	NA	0	NA	NA	NA	1981	"0"
"4140"	"See No Evil"	18828036	45620494	8e+06	"R"	"Horror"	"1765"	2006	"0"
"4141"	"Under the Rainbow"	18826490	NA	2e+07	NA	"Comedy"	NA	1981	"0"
"4142"	"What's New, Pussycat"	18820000	NA	0	NA	"Comedy"	NA	1965	"0"
"4143"	"El Nino"	18800245	NA	0	"Not Rated"	"Thriller/Suspense"	"136"	2014	"0"
"4144"	"Across the Great Divide"	18800000	NA	0	NA	"Western"	NA	1976	"0"
"4145"	"Macon County Line"	18800000	NA	0	NA	NA	NA	1974	"0"
"4146"	"The Rebound"	18774608	NA	0	"R"	"Romantic Comedy"	NA	2009	"0"
"4147"	"The Merchant of Venice"	18765585	NA	3e+07	"R"	"Drama"	"4749"	3344	"0"
"4148"	"The Believers"	18753438	NA	0	NA	"Horror"	NA	1987	"0"
"4149"	"Pillow Talk"	18750000	NA	0	NA	"Romantic Comedy"	NA	1959	"0"
"4150"	"Madhouse"	18743686	NA	0	"R"	"Comedy"	NA	1990	"0"
"4151"	"Admission"	18733666	2562847	1.3e+07	"PG13"	"Romantic Comedy"	"117"	2012	"0"
"4152"	"Housefull"	18726300	NA	10100000	"Not Rated"	"Romantic Comedy"	NA	2010	"0"
"4153"	"Grande, grosso e Verdone"	18725496	NA	0	NA	"Comedy"	NA	2008	"0"
"4154"	"3000 Miles to Graceland"	18708848	NA	6.2e+07	"R"	"Drama"	NA	2001	"0"
"4155"	"Hello Again"	18706554	NA	0	NA	"Comedy"	NA	1987	"0"
"4156"	"Waiting..."	18673274	37949609	1125000	"R"	"Comedy"	NA	2005	"0"
"4157"	"Anywhere But Here"	18653615	NA	2.3e+07	"13"	"Drama"	NA	1999	"0"
"4158"	"Michael Jordan to the MAX"	18642318	NA	7e+06	"Not Rated"	"Documentary"	NA	2000	"0"
"4159"	"Paradise"	18634643	NA	0	"13"	"Drama"	NA	1991	"0"
"4160"	"Fired Up"	18608570	10406603	2e+07	"PG-13"	"Comedy"	NA	2009	"0"
"4161"	"The Boatniks"	18607492	NA	0	NA	"Comedy"	NA	1970	"0"
"4162"	"OMG: Oh My God"	18602281	NA	0	NA	"Comedy"	"150"	2012	"0"
"4163"	"I Am Curious"	18570318	NA	0	NA	NA	NA	1969	"0"
"4164"	"Detroit Metal City"	18569470	NA	0	NA	"Drama"	NA	2008	"0"
"4165"	"Flight of the Navigator"	18564613	NA	0	NA	"Adventure"	NA	1986	"0"
"4166"	"Blame it on Rio"	18561998	NA	0	NA	"Comedy"	NA	1984	"0"
"4167"	"Year of the Dragon"	18555050	NA	0	NA	"Drama"	NA	1985	"0"
"4168"	"Some Kind of Wonderful"	18553948	NA	0	NA	"Romantic Comedy"	NA	1987	"0"
"4169"	"Suspect"	18549440	NA	0	"R"	"Thriller/Suspense"	NA	1987	"0"
"4170"	"The Quick and the Dead"	18543650	NA	3.2e+07	"R"	"Western"	"103"	1995	"0"
"4171"	"An Unfinished Life"	18535575	21477595	3e+07	"13"	"Drama"	NA	2005	"0"
"4172"	"Project X"	18532286	NA	0	NA	"Comedy"	NA	1987	"0"
"4173"	"[Rec] 2"	18527766	NA	5600000	"R"	NA	NA	2009	"1"
"4174"	"De-Lovely"	18524496	NA	1.5e+07	"PG13"	"Drama"	NA	2004	"0"
"4175"	"Winx Club - Il Segreto Del Regno Perduto"	18523991	NA	0	NA	"Adventure"	NA	2007	"0"
"4176"	"Paco to Maho no Ehon"	18508052	NA	0	NA	NA	NA	2008	"0"
"4177"	"A Mighty Wind"	18504539	NA	6e+06	"PG13"	"Comedy"	NA	2003	"0"
"4178"	"The Curse of the Jade Scorpion"	18496522	NA	2.6e+07	"PG-13"	"Comedy"	NA	2001	"0"
"4179"	"Empire"	18495444	NA	3500000	"R"	"Drama"	NA	2002	"0"
"4180"	"Singles"	18471850	NA	0	"PG-13"	"Comedy"	"99"	1992	"0"
"4181"	"Casualties of War"	18468714	NA	0	"R"	"Drama"	NA	1989	"0"
"4182"	"A Thousand Words"	18450127	4347898	4e+07	"13"	"Comedy"	"91"	2011	"0"
"4183"	"Taking Care of Business"	18438088	NA	0	"R"	"Comedy"	NA	1990	"n"
"4184"	"Hey Baby"	18429951	NA	0	"Not Rated"	"Comedy"	NA	2007	"0"
"4185"	"In Search of Castaways"	18415385	NA	0	NA	NA	NA	1962	"0"
"4186"	"The Fan"	18406215	NA	5.5e+07	"R"	"Thriller/Suspense"	"120"	1996	"0"
"4187"	"Desert Flower"	18405284	NA	0	"R"	"Drama"	"124"	2010	"0"
"4188"	"Sabotage"	18376443	4197612	3.5e+07	"R"	"Action"	"110"	2014	"0"
"4189"	"Best Defense"	18361590	NA	0	NA	"Comedy"	NA	1984	"0"
"4190"	"Dorian Gray"	18353669	NA	0	"R"	"Drama"	NA	2009	"0"
"4191"	"Rockstar"	18346912	NA	0	"Not Rated"	"Drama"	"0"	2011	"0"
"4192"	"Sleeper"	18344729	NA	2e+06	NA	"Comedy"	NA	1973	"0"
"4193"	"Cutthroat Island"	18333397	NA	9.2e+07	"PG-13"	"Adventure"	NA	1995	"0"
"4194"	"Simon Birch"	18309860	NA	2e+07	"PG"	"Drama"	NA	1998	"no"
"4195"	"Jagten"	18309793	512303	3450000	"R"	"Drama"	"110"	2012	"0"
"4196"	"Good Guys Wear Black"	18300000	NA	0	NA	"Action"	"-71"	1978	"0"
"4197"	"Machete Kills"	18273009	3052483	2e+07	"R"	"Action"	"107"	2013	"1"
"4198"	"Love Affair"	18266245	NA	0	"PG-13"	"Drama"	NA	1994	"0"
"4199"	"Sadako 3D"	18261319	NA	0	NA	"Horror"	"97"	2012	"0"
"4200"	"Eye of the Beholder"	18260865	NA	1.5e+07	"R"	"Thriller/Suspense"	NA	2000	"0"
"4201"	"Crimes and Misdemeanors"	18254702	NA	0	"PG-13"	"Comedy"	NA	1989	"0"
"4202"	"Loser"	18250106	NA	2e+07	"R"	"Romantic Comedy"	NA	2000	"0"
"4203"	"Ladyhawke"	18248879	NA	2e+07	NA	"Action"	"-27"	1985	"0"
"4204"	"That Darn Cat"	18239932	NA	0	"PG"	"Comedy"	NA	1997	"0"
"4205"	"Harold & Kumar Go to White Castle"	18225165	NA	9e+06	"R"	"Comedy"	NA	2004	"0"
"4206"	"Sugar Hill"	18219465	NA	1e+07	"R"	"Drama"	NA	1994	"0"
"4207"	"Daddy Day Camp"	18209872	5473206	6e+06	"PG"	"Comedy"	NA	2007	"1"
"4208"	"Cocoon: The Return"	18204039	NA	0	NA	"Comedy"	NA	1988	"1"
"4209"	"Dead Men Don't Wear Plaid"	18196170	NA	0	NA	"Comedy"	NA	1982	"0"
"4210"	"Getting Even With Dad"	18195538	NA	0	"PG"	"Comedy"	"104"	1994	"0"
"4211"	"Bears"	18151746	NA	0	"G"	"Documentary"	"77"	2014	"0"
"4212"	"Skin Deep"	18146373	NA	0	"R"	"Comedy"	NA	1989	"0"
"4213"	"The Sure Thing"	18135531	NA	0	NA	"Comedy"	NA	1985	"0"
"4214"	"All the Pretty Horses"	18120267	NA	4.5e+07	"13"	"Western"	NA	2000	"0"
"4215"	"Keeping Mum"	18114037	NA	0	"R"	"Comedy"	NA	2006	"0"
"4216"	"Friends with Money"	18110152	9773646	6500000	"R"	"Comedy"	NA	2006	"0"
"4217"	"Young Sherlock Holmes"	18106539	NA	1.8e+07	"PG13"	"Adventure"	"109"	1985	"0"
"4218"	"Gone"	18100189	3088902	0	"13"	"Thriller/Suspense"	"94"	2011	"0"
"4219"	"Last Man Standing"	18100017	NA	6.7e+07	"R"	"Action"	NA	1996	"0"
"4220"	"Five Easy Pieces"	18099091	NA	0	"R"	"Drama"	"98"	1970	"0"
"4221"	"DuckTales: The Movie - Treasure of the Lost Lamp"	18075331	NA	0	"General"	"Adventure"	NA	1990	"0"
"4222"	"Private Lessons"	18064851	NA	0	NA	"Comedy"	NA	1981	"0"
"4223"	"Repo Men"	18048066	8532129	3.2e+07	"R"	"Action"	NA	2010	"0"
"4224"	"Milk Money"	18041044	NA	0	"PG-13"	"Romantic Comedy"	"110"	1994	"0"
"4225"	"Everything You Always Wanted to Know"	18016290	NA	2e+06	NA	"Comedy"	NA	1972	"0"
"4226"	"The Private Eyes"	1.8e+07	NA	0	NA	NA	NA	1981	"0"
"4227"	"Hardly Working"	1.8e+07	NA	0	NA	NA	NA	1980	"0"
"4228"	"Windwalker"	1.8e+07	NA	0	NA	NA	NA	1980	"0"
"4229"	"Death on the Nile"	1.8e+07	NA	0	NA	"Drama"	"660"	1978	"0"
"4230"	"Ice Castles"	1.8e+07	NA	0	"PG"	"Drama"	NA	1978	"0"
"4231"	"Ann och Eve - de Erotiska"	1.8e+07	NA	0	NA	"Drama"	NA	1970	"0"
"4232"	"Ensemble, c'est tout"	17988919	NA	0	NA	"Drama"	NA	2007	"0"
"4233"	"The Howling"	17985000	NA	1e+06	NA	"Horror"	"91"	1981	"0"
"4234"	"Wes Craven's New Nightmare"	17976855	NA	8e+06	"R"	"Horror"	NA	1994	"1"
"4235"	"Dope"	17974788	NA	7e+06	"R"	"Comedy"	"103"	2015	"0"
"4236"	"Used People"	17957265	NA	0	"PG13"	"Comedy"	"1454"	1992	"0"
"4237"	"Bokura ga Ita Kohen"	17953383	NA	0	NA	"Drama"	"121"	2012	"1"
"4238"	"The Pom Pom Girls"	17900000	NA	0	NA	NA	NA	1976	"0"
"4239"	"Delhi 6"	17884197	NA	0	"Not Rated"	NA	NA	2009	"0"
"4240"	"African Cats"	17883747	NA	0	"g"	"Documentary"	"89"	2010	"0"
"4241"	"The Crow: City of Angels"	17883659	NA	0	"R"	"Action"	NA	1996	"1"
"4242"	"Bedknobs and Broomsticks"	17871174	NA	0	NA	"Musical"	NA	1971	"0"
"4243"	"Antitrust"	17865209	NA	3e+07	"PG-13"	"Thriller/Suspense"	NA	2001	"0"
"4244"	"Brothers"	17856688	NA	1.3e+07	"Not Rated"	"Action"	"155"	2015	"0"
"4245"	"Sibling Rivalry"	17854933	NA	0	"PG-13"	"Comedy"	NA	1990	"0"
"4246"	"Friday the 13th Part VI: Jason Lives"	17834917	NA	3e+06	NA	"Horror"	NA	1986	"1"
"4247"	"City of Ember"	17830244	7123017	3.8e+07	"PG"	"Adventure"	NA	2008	"0"
"4248"	"Mortal Thoughts"	17823327	NA	0	"R"	"Thriller/Suspense"	NA	1991	"0"
"4249"	"Honeysuckle Rose"	17815212	NA	0	NA	"Drama"	NA	1980	"0"
"4250"	"The Boston Strangler"	17810894	NA	0	NA	"Thriller/Suspense"	NA	1968	"0"
"4251"	"School for Scoundrels"	17807569	20759419	2e+07	"PG13"	"Comedy"	"101"	2006	"0"
"4252"	"The Contender"	17804273	NA	9e+06	"R"	"Drama"	NA	2000	"0"
"4253"	"For Whom the Bell Tolls"	17800000	NA	0	NA	NA	NA	1943	"0"
"4254"	"Gaku: Minna no Yama"	17772865	NA	0	NA	"Adventure"	"0"	2011	"0"
"4255"	"Born Yesterday"	17760754	NA	0	"PG"	"Romantic Comedy"	NA	1993	"0"
"4256"	"The Rage: Carrie 2"	17757087	NA	2.1e+07	"R"	"Horror"	NA	1999	"1"
"4257"	"The Big Green"	17736619	NA	0	"PG"	"Comedy"	NA	1995	"0"
"4258"	"Sarkar Raj"	17722998	NA	0	"Not Rated"	"Drama"	NA	2008	"1"
"4259"	"The Oxford Murders"	17704131	NA	1e+07	"R"	"Thriller/Suspense"	"108"	2008	"0"
"4260"	"The Betsy"	17700000	NA	0	NA	"Drama"	NA	1978	"0"
"4261"	"High Security Vacations"	17686092	NA	0	NA	NA	NA	2009	"0"
"4262"	"For the Boys"	17684580	NA	0	"R"	"Drama"	NA	3707	"0"
"4263"	"Vacations"	17679082	NA	0	NA	NA	NA	2009	"0"
"4264"	"Heavy Weights"	17662142	NA	0	"PG"	"Comedy"	NA	1995	"0"
"4265"	"Kit Kittredge: An American Girl"	17657973	17584210	1e+07	"g"	"Drama"	NA	2008	"0"
"4266"	"Unfair: The Movie"	17657692	NA	0	NA	NA	NA	2007	"no"
"4267"	"That Touch of Mink"	17648927	NA	0	NA	NA	NA	1962	"0"
"4268"	"Scusa ma ti chiamo amore"	17646235	NA	0	NA	"Drama"	NA	2008	"0"
"4269"	"CB4"	17642060	NA	0	"R"	"Comedy"	NA	1993	"0"
"4270"	"El Clan"	17639006	NA	0	"R"	"Drama"	"0"	2015	"0"
"4271"	"Frantic"	17637000	NA	0	NA	"Thriller/Suspense"	NA	1988	"0"
"4272"	"Max Dugan Returns"	17613720	NA	0	NA	"Comedy"	NA	1983	"0"
"4273"	"Alice Doesn't Live Here Anymore"	17600000	NA	0	NA	"Drama"	NA	1975	"0"
"4274"	"Swing Vote"	17589867	7502365	2.1e+07	"13"	"Comedy"	NA	2008	"0"
"4275"	"Eye of the Needle"	17583000	NA	0	NA	"Thriller/Suspense"	NA	1981	"0"
"4276"	"Deliver Us From Eva"	17573594	NA	0	"R"	"Romantic Comedy"	"105"	2003	"0"
"4277"	"Cat on a Hot Tin Roof"	17570324	NA	3e+06	NA	"Drama"	NA	1958	"0"
"4278"	"Take This Job and Shove It"	17569000	NA	0	NA	NA	NA	1981	"0"
"4279"	"Jûsan-nin no shikaku"	17555141	2284872	0	"R"	"Action"	"125"	2010	"0"
"4280"	"Adventureland"	17553055	10722378	9800000	"R"	"Black Comedy"	NA	2009	"0"
"4281"	"Wait Until Dark"	17550741	NA	0	NA	NA	NA	1967	"0"
"4282"	"Hot Dog… The Movie"	17540166	NA	0	NA	"Comedy"	NA	1984	"0"
"4283"	"Invasion U.S.A."	17536256	NA	1e+07	"R"	"Action"	"107"	1985	"0"
"4284"	"Lassiter"	17513452	NA	0	NA	"Thriller/Suspense"	NA	1984	"0"
"4285"	"Johnny Be Good"	17500399	NA	0	"13"	"Comedy"	"86"	1988	"0"
"4286"	"Rebound"	17492014	NA	4.5e+07	"PG"	"Comedy"	NA	3826	"0"
"4287"	"Beneath the Planet of the Apes"	17489009	NA	3e+06	NA	NA	NA	1970	"1"
"4288"	"Angel"	17488564	NA	0	NA	"Thriller/Suspense"	NA	1984	"0"
"4289"	"White Palace"	17487531	NA	0	"R"	"Drama"	NA	1990	"0"
"4290"	"Rachel Getting Married"	17475475	6927904	1.2e+07	"R"	"Drama"	"113"	2008	"0"
"4291"	"Ragtime"	17468158	NA	0	"PG"	"Drama"	"156"	3163	"0"
"4292"	"Glee: The 3D Concert Movie"	17462398	NA	9e+06	"PG"	"Concert/Performance"	"100"	2011	"0"
"4293"	"My Favorite Year"	17458105	NA	0	NA	"Comedy"	NA	1982	"0"
"4294"	"Tristan & Isolde"	17455613	14176022	0	"13"	"Drama"	"125"	2006	"0"
"4295"	"Above the Law"	17450660	NA	0	NA	"Action"	NA	1988	"0"
"4296"	"Roll Bounce"	17433072	NA	1e+07	"PG13"	"Comedy"	"107"	2005	"0"
"4297"	"A Guy Thing"	17430594	NA	2e+07	"13"	"Romantic Comedy"	NA	2003	"0"
"4298"	"Disturbing Behavior"	17411331	NA	1.5e+07	"R"	"Thriller/Suspense"	NA	1998	"0"
"4299"	"Addicted"	17390770	3226938	5e+06	"R"	"Drama"	"105"	2014	"0"
"4300"	"Gegege No Kitarô"	17369625	NA	0	NA	"Adventure"	NA	2007	"0"
"4301"	"Extreme Measures"	17369541	NA	3.8e+07	"R"	"Drama"	NA	1996	"0"
"4302"	"And So It Goes"	17360801	570741	1.8e+07	"PG13"	"Comedy"	"93"	2014	"0"
"4303"	"Born in East L.A."	17355263	NA	0	NA	"Comedy"	NA	1987	"0"
"4304"	"Jo Jo Dancer, Your Life is Calling"	17337232	NA	0	NA	"Drama"	NA	1986	"0"
"4305"	"Sunshine Cleaning"	17329337	5446149	5e+06	"R"	"Comedy"	NA	2009	"0"
"4306"	"My Baby's Daddy"	17322212	NA	1.2e+07	"PG13"	"Comedy"	NA	2004	"0"
"4307"	"12 Rounds"	17306648	9077332	2e+07	"13"	"Action"	NA	2009	"0"
"4308"	"The Matador"	17300838	8931764	1e+07	"R"	"Thriller/Suspense"	NA	2005	"0"
"4309"	"Murder in the First"	17300238	NA	0	"R"	"Drama"	NA	1995	"0"
"4310"	"Max Keeble's Big Move"	17292381	NA	1.2e+07	"PG"	"Comedy"	NA	2001	"0"
"4311"	"Half Baked"	17278980	NA	8e+06	"R"	"Comedy"	NA	1998	"0"
"4312"	"Shenandoah"	17268889	NA	0	NA	NA	NA	1965	"0"
"4313"	"Dolphins and Whales Tribes of the Ocean 3D"	17252287	NA	6e+06	"Not Rated"	"Documentary"	NA	2008	"0"
"4314"	"A Bronx Tale"	17239789	NA	0	"R"	"Drama"	NA	1993	"0"
"4315"	"Annapolis"	17224992	29928303	0	"13"	"Drama"	"83"	2006	"0"
"4316"	"The Phantom"	17220599	NA	4.5e+07	"PG"	"Action"	NA	1996	"0"
"4317"	"Bright Star"	17220091	NA	8500000	"PG"	"Drama"	NA	2009	"0"
"4318"	"The Mission"	17218000	NA	0	NA	"Drama"	NA	1986	"0"
"4319"	"Hit & Run"	17216955	3382629	2.2e+07	"R"	"Comedy"	"95"	2012	"0"
"4320"	"No Escape"	17213233	NA	0	"R"	"Action"	NA	1994	"0"
"4321"	"Her Alibi"	17195050	NA	0	NA	"Comedy"	NA	1989	"0"
"4322"	"Angel Heart"	17185000	NA	0	NA	"Horror"	NA	1987	"0"
"4323"	"Sidekicks"	17180393	NA	0	"PG"	"Action"	NA	1993	"0"
"4324"	"That Old Feeling"	17168110	NA	0	"PG13"	"Romantic Comedy"	NA	1997	"0"
"4325"	"Kites"	17155193	NA	9200000	"Not Rated"	"Thriller/Suspense"	NA	2010	"0"
"4326"	"Election"	17138828	NA	8500000	"R"	"Black Comedy"	NA	1999	"0"
"4327"	"The Falcon and the Snowman"	17130087	NA	0	NA	"Thriller/Suspense"	"131"	1985	"0"
"4328"	"Johnny Dangerously"	17124395	NA	0	NA	"Comedy"	NA	1984	"0"
"4329"	"The NeverEnding Story II: The Next Chapter"	17116963	NA	0	"PG"	"Adventure"	NA	1991	"1"
"4330"	"Von Ryan's Express"	17111111	NA	0	NA	NA	NA	1965	"0"
"4331"	"The Valachi Papers"	17106087	NA	0	NA	NA	NA	1972	"0"
"4332"	"Les Triplettes de Belleville"	17100523	NA	2e+06	"PG13"	"Musical"	NA	2003	"0"
"4333"	"Pet Sematary II"	17092453	NA	0	"R"	"Horror"	NA	1992	"1"
"4334"	"Firehouse Dog"	17087933	17245166	0	"PG"	"Comedy"	NA	2007	"0"
"4335"	"Kung Pow: Enter the Fist"	17033556	NA	1e+07	"PG13"	"Comedy"	"81"	2002	"0"
"4336"	"Pandorum"	17033431	5999568	4e+07	"R"	"Horror"	NA	2009	"n"
